全表适应度排名,来源文件,文件修改时间,文件内序号,实例,算法,运行类别,运行条件备注,原始备注,预算G,预算T_MAX,预算说明,run_seed,迭代次数,适应度值,运行时间_秒,运行时间_分钟,最快最佳结果时间_秒,最快最佳结果时间_分钟,宽高比是否满足,gbest更新次数,开始时间,最快时间,结束时间,读取编码
180,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,6,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7395283.86131645,11790.196248,196.5032708,10394.837529,173.24729215,True,303,2026-03-30 13:02:54.547621,2026-03-30 15:56:09.385150,2026-03-30 16:19:24.743869,utf-8-sig
194,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,7,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7400802.118321387,11261.699566,187.69499276666664,10850.09768,180.83496133333335,True,377,2026-03-30 16:19:24.818443,2026-03-30 19:20:14.916123,2026-03-30 19:27:06.518009,utf-8-sig
166,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,8,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7386035.643231218,18276.532149,304.60886915,16036.58345,267.2763908333333,True,341,2026-03-30 19:27:06.587314,2026-03-30 23:54:23.170764,2026-03-31 00:31:43.119463,utf-8-sig
136,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,9,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7367823.830125961,15760.16614,262.66943566666663,15130.138614,252.1689769,True,378,2026-03-31 00:31:43.244462,2026-03-31 04:43:53.383076,2026-03-31 04:54:23.410602,utf-8-sig
121,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,10,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7347883.285894071,13168.895625,219.48159374999997,9829.150075,163.81916791666666,True,381,2026-03-31 04:54:23.478195,2026-03-31 07:38:12.628270,2026-03-31 08:33:52.373820,utf-8-sig
164,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,11,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7385856.527915012,15459.885182,257.66475303333334,13485.262156,224.75436926666669,True,341,2026-03-31 08:33:52.454382,2026-03-31 12:18:37.716538,2026-03-31 12:51:32.339564,utf-8-sig
169,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,12,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7390337.295663685,18633.379518,310.5563253,14449.422668,240.82371113333332,True,389,2026-03-31 12:51:32.456309,2026-03-31 16:52:21.878977,2026-03-31 18:02:05.835827,utf-8-sig
290,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,13,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7468274.034786771,15247.065956,254.11776593333335,14676.540231,244.60900385000002,True,244,2026-03-31 18:02:06.045574,2026-03-31 22:06:42.585805,2026-03-31 22:16:13.111530,utf-8-sig
255,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,14,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7435455.159560012,17442.089814,290.7014969,16962.820653,282.71367755,True,359,2026-03-31 22:16:13.187136,2026-04-01 02:58:56.007789,2026-04-01 03:06:55.276950,utf-8-sig
126,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,15,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7357363.959612432,18368.069199,306.13448665000004,17766.350082,296.1058347,True,459,2026-04-01 03:06:55.374082,2026-04-01 08:03:01.724164,2026-04-01 08:13:03.443281,utf-8-sig
161,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,16,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7384386.387958664,13969.785629,232.82976048333333,12463.557016,207.72595026666667,True,302,2026-04-01 08:13:03.531515,2026-04-01 11:40:47.088531,2026-04-01 12:05:53.317144,utf-8-sig
176,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,17,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7394564.181576392,7377.224152,122.95373586666666,7281.1119,121.351865,True,308,2026-04-01 16:06:13.062719,2026-04-01 18:07:34.174619,2026-04-01 18:09:10.286871,utf-8-sig
284,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,18,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7462064.566490495,5014.797853,83.57996421666667,4249.003408,70.81672346666666,True,329,2026-04-01 18:09:10.533876,2026-04-01 19:19:59.537284,2026-04-01 19:32:45.331729,utf-8-sig
309,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,19,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7506428.548991413,6263.38866,104.389811,3501.129455,58.35215758333333,True,296,2026-04-01 19:32:45.412733,2026-04-01 20:31:06.542188,2026-04-01 21:17:08.801393,utf-8-sig
278,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,20,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7458843.154592392,6832.814414,113.88024023333334,6339.456754,105.65761256666666,True,314,2026-04-01 21:17:08.915391,2026-04-01 23:02:48.372145,2026-04-01 23:11:01.729805,utf-8-sig
302,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,21,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7494733.503548011,8085.65643,134.7609405,7195.661475,119.92769125,True,332,2026-04-01 23:11:01.862927,2026-04-02 01:10:57.524402,2026-04-02 01:25:47.519357,utf-8-sig
173,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,22,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7392921.606842038,5026.602775,83.77671291666667,2600.374185,43.33956975,True,336,2026-04-02 01:25:47.671345,2026-04-02 02:09:08.045530,2026-04-02 02:49:34.274120,utf-8-sig
308,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,23,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7505134.231359743,5327.823236,88.79705393333333,4900.644616,81.67741026666666,True,343,2026-04-02 02:49:34.343120,2026-04-02 04:11:14.987736,2026-04-02 04:18:22.166356,utf-8-sig
319,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,24,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,ELP+DQN(main:0/1/2/3/4-idle; elite:10/11-highfreq),,,总迭代=100000，G/T未显式记录,,100000,7580027.882795468,13758.454028,229.30756713333332,2987.633692,49.79389486666666,True,67,2026-04-02 01:28:03.996459,2026-04-02 02:17:51.630151,2026-04-02 05:17:22.450487,utf-8-sig
306,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,25,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7498494.989267165,5848.167979,97.46946631666667,4982.564881,83.04274801666666,True,318,2026-04-02 04:18:22.219357,2026-04-02 05:41:24.784238,2026-04-02 05:55:50.387336,utf-8-sig
225,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,26,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7418642.069913331,5331.001637,88.85002728333333,4001.181198,66.68635330000001,True,337,2026-04-02 05:55:50.439337,2026-04-02 07:02:31.620535,2026-04-02 07:24:41.440974,utf-8-sig
222,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,27,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7416290.316188993,5471.597993,91.19329988333334,4827.233462,80.45389103333333,True,430,2026-04-02 07:24:41.508975,2026-04-02 08:45:08.742437,2026-04-02 08:55:53.106968,utf-8-sig
285,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,28,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7463295.58909313,5489.515927,91.49193211666667,5263.772328,87.7295388,True,392,2026-04-02 08:55:53.156538,2026-04-02 10:23:36.928866,2026-04-02 10:27:22.672465,utf-8-sig
314,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,29,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7521818.754771765,6407.87495,106.79791583333333,4002.683281,66.71138801666667,True,335,2026-04-02 10:27:22.720467,2026-04-02 11:34:05.403748,2026-04-02 12:14:10.595417,utf-8-sig
293,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,30,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7477601.556474766,5881.551187,98.02585311666667,2326.042306,38.76737176666666,True,275,2026-04-02 12:14:10.684418,2026-04-02 12:52:56.726724,2026-04-02 13:52:12.235605,utf-8-sig
295,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,31,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7478076.7749939095,5859.826238,97.66377063333333,3006.365676,50.1060946,True,325,2026-04-02 13:52:12.342605,2026-04-02 14:42:18.708281,2026-04-02 15:29:52.168843,utf-8-sig
162,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,32,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7384676.741793112,88103.707272,1468.3951212,3871.434223,64.52390371666667,True,101,2026-04-01 16:28:17.838411,2026-04-01 17:32:49.272634,2026-04-02 16:56:41.545683,utf-8-sig
130,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,33,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7365725.696839278,6536.571011,108.94285018333333,5969.993852,99.49989753333332,True,403,2026-04-02 15:29:52.309028,2026-04-02 17:09:22.302880,2026-04-02 17:18:48.880039,utf-8-sig
271,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,34,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7453363.336676531,5745.28214,95.75470233333334,4609.81067,76.83017783333334,True,369,2026-04-02 17:18:48.954040,2026-04-02 18:35:38.764710,2026-04-02 18:54:34.236180,utf-8-sig
269,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,35,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7447612.251487009,5679.019248,94.65032079999999,4786.413609,79.77356015000001,True,325,2026-04-02 18:54:34.305182,2026-04-02 20:14:20.718791,2026-04-02 20:29:13.324430,utf-8-sig
259,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,36,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7439548.881369473,6663.200934,111.0533489,6045.288515,100.75480858333334,True,440,2026-04-02 20:29:13.399431,2026-04-02 22:09:58.687946,2026-04-02 22:20:16.600365,utf-8-sig
251,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,37,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7432823.698197283,5862.147728,97.70246213333333,4748.424266,79.14040443333333,True,318,2026-04-02 22:20:16.731367,2026-04-02 23:39:25.155633,2026-04-02 23:57:58.879095,utf-8-sig
235,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,38,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7423053.09334619,4842.557883,80.70929805,4300.627766,71.67712943333332,True,317,2026-04-02 23:57:58.939094,2026-04-03 01:09:39.566860,2026-04-03 01:18:41.496977,utf-8-sig
304,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,39,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7496616.228537479,5882.232571,98.03720951666666,4177.893629,69.63156048333333,True,307,2026-04-03 01:18:41.558976,2026-04-03 02:28:19.452605,2026-04-03 02:56:43.791547,utf-8-sig
246,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,40,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7429701.1793797575,5189.920685,86.49867808333333,4000.551899,66.67586498333334,True,352,2026-04-03 02:56:43.862546,2026-04-03 04:03:24.414445,2026-04-03 04:23:13.783231,utf-8-sig
305,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,41,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7498128.784002908,5057.28652,84.28810866666666,3395.982244,56.59970406666666,True,282,2026-04-03 04:23:13.845232,2026-04-03 05:19:49.827476,2026-04-03 05:47:31.131752,utf-8-sig
310,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,42,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7506703.844766506,6764.082971,112.73471618333333,5985.763697,99.76272828333335,True,378,2026-04-03 05:47:31.269724,2026-04-03 07:27:17.033421,2026-04-03 07:40:15.352695,utf-8-sig
316,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,43,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7528384.9781172,5278.233625,87.97056041666666,4401.216924,73.35361540000001,True,266,2026-04-03 07:40:15.429692,2026-04-03 08:53:36.646616,2026-04-03 09:08:13.663317,utf-8-sig
154,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,44,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7378902.09352589,6296.960709,104.94934515,5402.105661,90.03509435,True,368,2026-04-03 09:08:13.714317,2026-04-03 10:38:15.819978,2026-04-03 10:53:10.675026,utf-8-sig
250,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,45,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7432760.717557743,5776.071974,96.26786623333334,4560.465358,76.00775596666668,True,399,2026-04-03 10:53:10.830027,2026-04-03 12:09:11.295385,2026-04-03 12:29:26.902001,utf-8-sig
242,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,46,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7427520.470733976,6886.285015,114.77141691666667,6729.374628,112.1562438,True,346,2026-04-03 12:29:26.971002,2026-04-03 14:21:36.345630,2026-04-03 14:24:13.256017,utf-8-sig
280,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,47,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=100000，G/T未显式记录,,100000,7459188.926586253,6222.414851,103.70691418333334,6042.937054,100.71561756666667,True,297,2026-04-03 14:24:13.432985,2026-04-03 16:04:56.370039,2026-04-03 16:07:55.847836,utf-8-sig
